date;day_of_week;id;name;counts;coordinates;site_active;user_type;installation_date;photos;status;site_owner
2024-10-25T19:00:00+00:00;Friday;100034839;APX_SAL_W;127;35.731424, -78.85116;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/11/fc1c7b2dd8c96ad17958cd4a6ba1bbe4eef1a77bbd61fa848802d9436cdc7911/15423096158421.jpg;raw;Cary
2024-10-25T20:00:00+00:00;Friday;100034839;APX_SAL_W;166;35.731424, -78.85116;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/11/fc1c7b2dd8c96ad17958cd4a6ba1bbe4eef1a77bbd61fa848802d9436cdc7911/15423096158421.jpg;raw;Cary
2024-10-25T23:00:00+00:00;Friday;100034839;APX_SAL_W;820;35.731424, -78.85116;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/11/fc1c7b2dd8c96ad17958cd4a6ba1bbe4eef1a77bbd61fa848802d9436cdc7911/15423096158421.jpg;raw;Cary
2024-10-26T00:00:00+00:00;Saturday;100034839;APX_SAL_W;614;35.731424, -78.85116;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/11/fc1c7b2dd8c96ad17958cd4a6ba1bbe4eef1a77bbd61fa848802d9436cdc7911/15423096158421.jpg;raw;Cary
2024-10-26T01:00:00+00:00;Saturday;100034839;APX_SAL_W;399;35.731424, -78.85116;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/11/fc1c7b2dd8c96ad17958cd4a6ba1bbe4eef1a77bbd61fa848802d9436cdc7911/15423096158421.jpg;raw;Cary
2024-10-26T02:00:00+00:00;Saturday;100034839;APX_SAL_W;157;35.731424, -78.85116;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/11/fc1c7b2dd8c96ad17958cd4a6ba1bbe4eef1a77bbd61fa848802d9436cdc7911/15423096158421.jpg;raw;Cary
2024-10-25T06:00:00+00:00;Friday;100034840;APX_SAL_E;1;35.731408, -78.85101;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/39/b3ffbab3782e2fe3d86059f5ec739df8593bafc2726c428896c095b498709139/15423095802090.jpg;raw;Cary
2024-10-25T09:00:00+00:00;Friday;100034840;APX_SAL_E;2;35.731408, -78.85101;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/39/b3ffbab3782e2fe3d86059f5ec739df8593bafc2726c428896c095b498709139/15423095802090.jpg;raw;Cary
2024-10-25T10:00:00+00:00;Friday;100034840;APX_SAL_E;23;35.731408, -78.85101;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/39/b3ffbab3782e2fe3d86059f5ec739df8593bafc2726c428896c095b498709139/15423095802090.jpg;raw;Cary
2024-10-25T13:00:00+00:00;Friday;100034840;APX_SAL_E;66;35.731408, -78.85101;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/39/b3ffbab3782e2fe3d86059f5ec739df8593bafc2726c428896c095b498709139/15423095802090.jpg;raw;Cary
2024-10-25T15:00:00+00:00;Friday;100034840;APX_SAL_E;107;35.731408, -78.85101;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/39/b3ffbab3782e2fe3d86059f5ec739df8593bafc2726c428896c095b498709139/15423095802090.jpg;raw;Cary
2024-10-26T00:00:00+00:00;Saturday;100034840;APX_SAL_E;768;35.731408, -78.85101;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/39/b3ffbab3782e2fe3d86059f5ec739df8593bafc2726c428896c095b498709139/15423095802090.jpg;raw;Cary
2024-10-26T02:00:00+00:00;Saturday;100034840;APX_SAL_E;78;35.731408, -78.85101;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/39/b3ffbab3782e2fe3d86059f5ec739df8593bafc2726c428896c095b498709139/15423095802090.jpg;raw;Cary
2024-10-31T05:00:00+00:00;Thursday;100034841;RAL_HAR_S;0;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T06:00:00+00:00;Thursday;100034841;RAL_HAR_S;0;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T12:00:00+00:00;Thursday;100034841;RAL_HAR_S;10;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T13:00:00+00:00;Thursday;100034841;RAL_HAR_S;2;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T15:00:00+00:00;Thursday;100034841;RAL_HAR_S;0;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T18:00:00+00:00;Thursday;100034841;RAL_HAR_S;2;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T20:00:00+00:00;Thursday;100034841;RAL_HAR_S;3;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T22:00:00+00:00;Thursday;100034841;RAL_HAR_S;3;35.777953, -78.629385;Yes;undefined;2018-05-31;;raw;Cary
2024-10-31T04:00:00+00:00;Thursday;100034842;RAL_HAR_N;1;35.77808, -78.62943;Yes;undefined;2018-05-31;https://filer.eco-counter-tools.com/file/08/d7c8edf2d4b3b931eaeb19fed814318c313231894e92a94e6e5e6bc46de39c08/15423099901481.jpg;raw;Cary
2024-10-31T12:00:00+00:00;Thursday;100034842;RAL_HAR_N;4;35.77808, -78.62943;Yes;undefined;2018-05-31;https://filer.eco-counter-tools.com/file/08/d7c8edf2d4b3b931eaeb19fed814318c313231894e92a94e6e5e6bc46de39c08/15423099901481.jpg;raw;Cary
2024-10-31T15:00:00+00:00;Thursday;100034842;RAL_HAR_N;4;35.77808, -78.62943;Yes;undefined;2018-05-31;https://filer.eco-counter-tools.com/file/08/d7c8edf2d4b3b931eaeb19fed814318c313231894e92a94e6e5e6bc46de39c08/15423099901481.jpg;raw;Cary
2024-10-31T18:00:00+00:00;Thursday;100034842;RAL_HAR_N;4;35.77808, -78.62943;Yes;undefined;2018-05-31;https://filer.eco-counter-tools.com/file/08/d7c8edf2d4b3b931eaeb19fed814318c313231894e92a94e6e5e6bc46de39c08/15423099901481.jpg;raw;Cary
2024-10-31T19:00:00+00:00;Thursday;100034842;RAL_HAR_N;1;35.77808, -78.62943;Yes;undefined;2018-05-31;https://filer.eco-counter-tools.com/file/08/d7c8edf2d4b3b931eaeb19fed814318c313231894e92a94e6e5e6bc46de39c08/15423099901481.jpg;raw;Cary
2024-10-31T03:00:00+00:00;Thursday;100047094;RAL_CAM_N;0;35.79096, -78.66164;Yes;pedestrian;2018-01-26;https://filer.eco-counter-tools.com/file/0e/57d13d10a9630da705eb56d51089d1dbfb935bf0d1eeabc33804f4a69297b60e/15423098957720.jpg;raw;Cary
2024-10-31T09:00:00+00:00;Thursday;100047094;RAL_CAM_N;4;35.79096, -78.66164;Yes;pedestrian;2018-01-26;https://filer.eco-counter-tools.com/file/0e/57d13d10a9630da705eb56d51089d1dbfb935bf0d1eeabc33804f4a69297b60e/15423098957720.jpg;raw;Cary
2024-10-31T18:00:00+00:00;Thursday;100047094;RAL_CAM_N;31;35.79096, -78.66164;Yes;pedestrian;2018-01-26;https://filer.eco-counter-tools.com/file/0e/57d13d10a9630da705eb56d51089d1dbfb935bf0d1eeabc33804f4a69297b60e/15423098957720.jpg;raw;Cary
2024-10-31T23:00:00+00:00;Thursday;100047094;RAL_CAM_N;19;35.79096, -78.66164;Yes;pedestrian;2018-01-26;https://filer.eco-counter-tools.com/file/0e/57d13d10a9630da705eb56d51089d1dbfb935bf0d1eeabc33804f4a69297b60e/15423098957720.jpg;raw;Cary
2024-11-01T00:00:00+00:00;Friday;100047094;RAL_CAM_N;10;35.79096, -78.66164;Yes;pedestrian;2018-01-26;https://filer.eco-counter-tools.com/file/0e/57d13d10a9630da705eb56d51089d1dbfb935bf0d1eeabc33804f4a69297b60e/15423098957720.jpg;raw;Cary
2024-10-31T13:00:00+00:00;Thursday;100047346;RAL_RID_W;8;35.811378, -78.684408;Yes;undefined;2018-01-26;https://filer.eco-counter-tools.com/file/e8/835da522124aff51ce676d9b9824ffc023b7db55da059da52f5c0d0993f93fe8/15423102494670.jpg;raw;Cary
2024-10-31T18:00:00+00:00;Thursday;100047346;RAL_RID_W;9;35.811378, -78.684408;Yes;undefined;2018-01-26;https://filer.eco-counter-tools.com/file/e8/835da522124aff51ce676d9b9824ffc023b7db55da059da52f5c0d0993f93fe8/15423102494670.jpg;raw;Cary
2024-11-01T01:00:00+00:00;Friday;100047346;RAL_RID_W;1;35.811378, -78.684408;Yes;undefined;2018-01-26;https://filer.eco-counter-tools.com/file/e8/835da522124aff51ce676d9b9824ffc023b7db55da059da52f5c0d0993f93fe8/15423102494670.jpg;raw;Cary
2024-10-26T03:00:00+00:00;Saturday;100034830;CRY_BCT;0;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T07:00:00+00:00;Saturday;100034830;CRY_BCT;0;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T09:00:00+00:00;Saturday;100034830;CRY_BCT;0;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T12:00:00+00:00;Saturday;100034830;CRY_BCT;17;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T13:00:00+00:00;Saturday;100034830;CRY_BCT;26;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T17:00:00+00:00;Saturday;100034830;CRY_BCT;31;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T22:00:00+00:00;Saturday;100034830;CRY_BCT;10;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T23:00:00+00:00;Saturday;100034830;CRY_BCT;2;35.782, -78.81105;Yes;undefined;2018-06-04;https://filer.eco-counter-tools.com/file/ab/cee672c2839a3892f3a1e29e4a5d98ffd5de47b7ac98fd9bd6a2ee2fc77d84ab/15423096946660.jpg;raw;North Carolina Capital Area Metropolitan Planning Organization (CAMPO)
2024-10-26T06:00:00+00:00;Saturday;100034833;WKF_MAI_E;2;35.972176, -78.515607;Yes;pedestrian;2018-06-27;https://filer.eco-counter-tools.com/file/32/56db8a75cfe046de1637f0f0257c9dd7a7d9133eeec51236ffcfa842f9aefb32/15423102958230.jpg;raw;Cary
2024-10-26T07:00:00+00:00;Saturday;100034833;WKF_MAI_E;0;35.972176, -78.515607;Yes;pedestrian;2018-06-27;https://filer.eco-counter-tools.com/file/32/56db8a75cfe046de1637f0f0257c9dd7a7d9133eeec51236ffcfa842f9aefb32/15423102958230.jpg;raw;Cary
2024-10-26T09:00:00+00:00;Saturday;100034833;WKF_MAI_E;0;35.972176, -78.515607;Yes;pedestrian;2018-06-27;https://filer.eco-counter-tools.com/file/32/56db8a75cfe046de1637f0f0257c9dd7a7d9133eeec51236ffcfa842f9aefb32/15423102958230.jpg;raw;Cary
2024-10-26T11:00:00+00:00;Saturday;100034833;WKF_MAI_E;2;35.972176, -78.515607;Yes;pedestrian;2018-06-27;https://filer.eco-counter-tools.com/file/32/56db8a75cfe046de1637f0f0257c9dd7a7d9133eeec51236ffcfa842f9aefb32/15423102958230.jpg;raw;Cary
2024-10-26T12:00:00+00:00;Saturday;100034833;WKF_MAI_E;5;35.972176, -78.515607;Yes;pedestrian;2018-06-27;https://filer.eco-counter-tools.com/file/32/56db8a75cfe046de1637f0f0257c9dd7a7d9133eeec51236ffcfa842f9aefb32/15423102958230.jpg;raw;Cary
2024-10-26T13:00:00+00:00;Saturday;100034833;WKF_MAI_E;2;35.972176, -78.515607;Yes;pedestrian;2018-06-27;https://filer.eco-counter-tools.com/file/32/56db8a75cfe046de1637f0f0257c9dd7a7d9133eeec51236ffcfa842f9aefb32/15423102958230.jpg;raw;Cary
2024-10-26T17:00:00+00:00;Saturday;100034833;WKF_MAI_E;0;35.972176, -78.515607;Yes;pedestrian;2018-06-27;https://filer.eco-counter-tools.com/file/32/56db8a75cfe046de1637f0f0257c9dd7a7d9133eeec51236ffcfa842f9aefb32/15423102958230.jpg;raw;Cary
2024-10-26T03:00:00+00:00;Saturday;100034866;APX_OLI_S;0;35.73659, -78.89111;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/18/94214d2ac45c7cf4f13ebfdb38056f42a44c34b53dd73abefc9369384667ba18/15423094451600.jpg;raw;Cary
2024-10-26T06:00:00+00:00;Saturday;100034866;APX_OLI_S;0;35.73659, -78.89111;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/18/94214d2ac45c7cf4f13ebfdb38056f42a44c34b53dd73abefc9369384667ba18/15423094451600.jpg;raw;Cary
2024-10-26T09:00:00+00:00;Saturday;100034866;APX_OLI_S;4;35.73659, -78.89111;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/18/94214d2ac45c7cf4f13ebfdb38056f42a44c34b53dd73abefc9369384667ba18/15423094451600.jpg;raw;Cary
2024-10-26T12:00:00+00:00;Saturday;100034866;APX_OLI_S;10;35.73659, -78.89111;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/18/94214d2ac45c7cf4f13ebfdb38056f42a44c34b53dd73abefc9369384667ba18/15423094451600.jpg;raw;Cary
2024-10-26T18:00:00+00:00;Saturday;100034866;APX_OLI_S;0;35.73659, -78.89111;Yes;undefined;2018-06-07;https://filer.eco-counter-tools.com/file/18/94214d2ac45c7cf4f13ebfdb38056f42a44c34b53dd73abefc9369384667ba18/15423094451600.jpg;raw;Cary
2024-10-27T02:00:00+00:00;Sunday;100029358;Middle Creek Disc Golf;46;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-10-26T23:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;12;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-10-27T01:00:00+00:00;Sunday;300036442;Hemlock Bluffs Main Entrance;1;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-10-27T02:00:00+00:00;Sunday;300036442;Hemlock Bluffs Main Entrance;1;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-10-26T23:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;3;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-10-27T00:00:00+00:00;Sunday;300043322;Black Creek Greenway Bridge BCG-21;1;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-10-26T23:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);2;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-27T01:00:00+00:00;Sunday;300043486;White Oak Creek Greenway;2;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
2024-10-19T10:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;7;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-10-19T11:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;68;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-10-19T19:00:00+00:00;Saturday;100029358;Middle Creek Disc Golf;208;35.66495, -78.763303;Yes;car;2016-05-06;https://filer.eco-counter-tools.com/file/00/8d8d04a9ca8698aa854728ae5340e75d66f96c540ce31f1e6f7e087112cdd900/middle_creek_first_site.jpg;raw;Cary
2024-10-19T09:00:00+00:00;Saturday;100048576;New Hope Disc Golf Front Loop;0;35.81627, -78.926353;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/00/1e991c265294cdcdc5383f4bca517a248687bd6dd866c6f43dcbb0d4d169b300/NewHopeDiscGolfFrontLoop_latest.jpg;raw;Cary
2024-10-19T05:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;0;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-10-19T13:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;10;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-10-19T14:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;18;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-10-19T16:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;14;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-10-19T20:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;21;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-10-19T21:00:00+00:00;Saturday;100048577;New Hope Disc Golf Back Loop;8;35.814388, -78.928814;Yes;pedestrian;2018-10-17;https://filer.eco-counter-tools.com/file/08/7e9c3f92cf980e0a0902fb3cf1f04a4ce7f801cb5499bde3874f15fcdf5c5f08/NewHopeDiscGolfBackLoop_Latest_OUT.jpg;raw;Cary
2024-10-19T04:00:00+00:00;Saturday;300014717;Symphony Lake;0;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-10-19T06:00:00+00:00;Saturday;300014717;Symphony Lake;0;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-10-19T11:00:00+00:00;Saturday;300014717;Symphony Lake;0;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-10-19T14:00:00+00:00;Saturday;300014717;Symphony Lake;24;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-10-19T21:00:00+00:00;Saturday;300014717;Symphony Lake;24;35.728946, -78.794309;Yes;pedestrian;2020-12-02;https://filer.eco-counter-tools.com/file/57/94088711b17cf2e9d254cde84b70c5da778cedd10ea89e0a7e621ee26b409257/2024-01-23_112414_SymphonyLake.jpg;raw;Cary
2024-10-19T05:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;0;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-10-19T12:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;2;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-10-19T20:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;104;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-10-19T21:00:00+00:00;Saturday;300036442;Hemlock Bluffs Main Entrance;63;35.723584, -78.783423;Yes;pedestrian;2023-09-02;https://filer.eco-counter-tools.com/file/2f/8913e26191c4db18b5e625f5f9fcae608f9bfa849f4d515d99888f879edfb82f/DGP22111067_1694117781910.jpg;raw;Cary
2024-10-19T04:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;0;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-10-19T05:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;0;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-10-19T08:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;0;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-10-19T13:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;57;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-10-19T14:00:00+00:00;Saturday;300043322;Black Creek Greenway Bridge BCG-21;81;35.833552, -78.786623;Yes;pedestrian;2024-06-26;https://filer.eco-counter-tools.com/file/02/9508ad82c9b867b6c77c7e3435ecda35cca70b958b281c4ae7b2880820a1d602/eco-counter-serial-min.png;raw;Cary
2024-10-19T03:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);0;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-19T04:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);0;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-19T06:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);0;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-19T13:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);16;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-19T17:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);16;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-19T20:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);26;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-19T21:00:00+00:00;Saturday;300043434;Black Creek Greenway (High House x NW Maynard);10;35.783036, -78.810335;Yes;bicycle;2024-06-28;https://filer.eco-counter-tools.com/file/4a/91fe24ad42e927d5a4d3ebb425fdfb5de200e64af7fc8abb82116dae0e09864a/DGP24042961_IN.jpg;raw;Cary
2024-10-19T10:00:00+00:00;Saturday;300043486;White Oak Creek Greenway;7;35.776928, -78.83803;Yes;pedestrian;2024-07-01;https://filer.eco-counter-tools.com/file/7e/ee6121f4fe46e7ea3e0822e2da73acdd9403eae18cbff0f9963b9e5bafbb5f7e/White_Oak_MacAruthur_Drive.png;raw;Cary
